event_id,package_id,timestamp,stage,scanner_id,employee_id,processing_seconds,error_flag
8034,P18034,2025-11-01 10:33:42,scan,S02,E007,14,0
8035,P18035,2025-11-01 07:09:00,scan,S05,E004,3,0
8036,P18036,2025-11-01 20:51:38,scan,S02,E002,13,0
8037,P18037,2025-11-01 19:43:55,scan,S02,E018,11,0
8038,P18038,2025-11-01 14:08:35,sort,S09,E009,7,0
8039,P18039,2025-11-01 14:48:58,scan,S10,E005,11,0
8040,P18040,2025-11-01 19:14:00,inbound,S09,E003,6,0
8041,P18041,2025-11-01 10:19:53,scan,S08,E002,7,0
8042,P18042,2025-11-01 18:09:37,sort,S09,E019,12,0
8043,P18043,2025-11-01 15:26:38,scan,S07,E003,3,0
8044,P18044,2025-11-01 17:13:42,scan,S10,E007,9,0
8045,P18045,2025-11-01 09:12:22,sort,S01,E019,3,0
8046,P18046,2025-11-01 10:55:57,scan,S04,E007,14,0
8047,P18047,2025-11-01 08:33:17,scan,S02,E004,13,0
8048,P18048,2025-11-01 11:51:10,scan,S07,E010,8,0
8049,P18049,2025-11-01 16:32:57,inbound,S02,E003,8,0
8050,P18050,2025-11-01 16:01:41,sort,S03,E001,8,0
8051,P18051,2025-11-01 06:35:13,sort,S06,E003,12,1
8052,P18052,2025-11-01 06:23:33,sort,S04,E001,8,0
8053,P18053,2025-11-01 13:55:38,scan,S03,E009,8,0
8054,P18054,2025-11-01 19:34:23,scan,S05,E006,17,0
8055,P18055,2025-11-01 12:56:26,sort,S01,E008,15,0
8056,P18056,2025-11-01 14:25:04,sort,S01,E018,7,0
8057,P18057,2025-11-01 21:46:31,sort,S02,E011,10,1
8058,P18058,2025-11-01 18:39:08,sort,S02,E014,12,0
8059,P18059,2025-11-01 09:14:49,scan,S03,E007,7,0
8060,P18060,2025-11-01 18:30:57,scan,S06,E002,3,0
8061,P18061,2025-11-01 10:56:05,sort,S09,E009,5,0
8062,P18062,2025-11-01 11:00:49,scan,S10,E018,9,0
8063,P18063,2025-11-01 15:53:21,sort,S01,E003,4,0
8064,P18064,2025-11-01 07:51:08,inbound,S07,E012,6,0
8065,P18065,2025-11-01 21:46:53,scan,S08,E001,9,0
8066,P18066,2025-11-01 09:46:43,inbound,S10,E006,3,0
8067,P18067,2025-11-01 09:57:02,dispatch,S08,E003,10,0
8068,P18068,2025-11-01 11:36:24,inbound,S05,E002,10,0
8069,P18069,2025-11-01 08:23:10,sort,S07,E017,4,0
8070,P18070,2025-11-01 08:54:54,scan,S02,E006,11,0
8071,P18071,2025-11-01 18:56:50,sort,S08,E019,10,0
8072,P18072,2025-11-01 19:36:30,sort,S02,E009,15,0
8073,P18073,2025-11-01 13:31:32,scan,S08,E003,6,0
8074,P18074,2025-11-01 12:57:52,scan,S03,E001,12,0
8075,P18075,2025-11-01 08:48:46,sort,S03,E006,14,0
8076,P18076,2025-11-01 16:22:11,scan,S02,E005,14,0
8077,P18077,2025-11-01 07:03:55,sort,S04,E016,7,0
8078,P18078,2025-11-01 18:48:08,scan,S03,E009,8,0
8079,P18079,2025-11-01 14:40:25,sort,S03,E008,13,0
8080,P18080,2025-11-01 19:42:41,sort,S07,E008,12,0
8081,P18081,2025-11-01 11:04:47,inbound,S01,E013,11,0
8082,P18082,2025-11-01 19:07:52,sort,S06,E019,12,0
8083,P18083,2025-11-01 10:33:02,sort,S02,E017,15,0
8084,P18084,2025-11-01 17:33:23,scan,S08,E004,12,0
8085,P18085,2025-11-01 18:22:42,scan,S08,E002,9,0
8086,P18086,2025-11-01 15:43:34,scan,S10,E015,11,0
8087,P18087,2025-11-01 18:21:31,scan,S06,E008,6,0
8088,P18088,2025-11-01 19:21:11,sort,S04,E006,11,0
8089,P18089,2025-11-01 17:55:29,sort,S05,E010,14,0
8090,P18090,2025-11-01 09:16:25,sort,S10,E001,7,0
8091,P18091,2025-11-01 06:54:57,sort,S03,E008,14,0
8092,P18092,2025-11-01 10:46:18,scan,S04,E008,3,0
8093,P18093,2025-11-01 19:39:01,inbound,S05,E005,4,0
8094,P18094,2025-11-01 08:21:21,scan,S02,E019,11,0
8095,P18095,2025-11-01 11:42:07,sort,S09,E009,9,0
8096,P18096,2025-11-01 18:05:57,sort,S09,E006,5,0
8097,P18097,2025-11-01 15:00:59,scan,S05,E018,11,0
8098,P18098,2025-11-01 09:52:58,scan,S07,E010,16,0
8099,P18099,2025-11-01 15:18:34,inbound,S09,E010,9,0
8100,P18100,2025-11-01 20:23:16,dispatch,S05,E007,13,0
8101,P18101,2025-11-01 06:25:33,scan,S07,E002,10,0
8102,P18102,2025-11-01 11:59:02,scan,S09,E009,5,0
8103,P18103,2025-11-01 11:49:50,scan,S08,E017,10,0
8104,P18104,2025-11-01 19:54:55,sort,S10,E020,7,0
8105,P18105,2025-11-01 17:17:52,scan,S09,E018,7,0
8106,P18106,2025-11-01 18:57:29,scan,S05,E014,9,0
8107,P18107,2025-11-01 14:43:28,inbound,S08,E009,20,0
8108,P18108,2025-11-01 21:20:41,scan,S06,E019,10,0
8109,P18109,2025-11-01 12:00:40,sort,S01,E015,15,0
8110,P18110,2025-11-01 15:14:54,scan,S06,E015,8,0
8111,P18111,2025-11-01 08:56:32,dispatch,S07,E017,14,0
8112,P18112,2025-11-01 18:45:42,sort,S03,E013,10,0
8113,P18113,2025-11-01 18:25:49,scan,S07,E010,11,0
8114,P18114,2025-11-01 06:46:47,scan,S05,E018,12,0
8115,P18115,2025-11-01 20:06:26,scan,S01,E013,8,0
8116,P18116,2025-11-01 08:24:04,inbound,S03,E011,16,0
8117,P18117,2025-11-01 18:07:14,sort,S01,E009,9,0
8118,P18118,2025-11-01 18:15:01,scan,S10,E002,8,0
8119,P18119,2025-11-01 17:37:35,scan,S08,E001,13,0
8120,P18120,2025-11-01 14:50:22,scan,S07,E011,16,0
8121,P18121,2025-11-01 13:17:48,scan,S05,E017,9,0
8122,P18122,2025-11-01 06:32:04,scan,S09,E016,15,0
8123,P18123,2025-11-01 12:16:45,sort,S07,E006,7,0
8124,P18124,2025-11-01 15:55:20,inbound,S01,E013,20,0
8125,P18125,2025-11-01 14:31:24,scan,S01,E015,12,0
8126,P18126,2025-11-01 10:34:47,inbound,S09,E018,3,0
8127,P18127,2025-11-01 06:07:44,dispatch,S02,E008,13,0
8128,P18128,2025-11-01 12:47:17,sort,S02,E006,9,0
8129,P18129,2025-11-01 14:14:20,inbound,S07,E006,5,0
8130,P18130,2025-11-01 16:07:10,scan,S07,E008,10,0
8131,P18131,2025-11-01 14:28:24,sort,S05,E002,12,0
8132,P18132,2025-11-01 21:11:45,scan,S09,E004,14,0
8133,P18133,2025-11-01 21:42:54,sort,S04,E009,6,0
8134,P18134,2025-11-01 21:17:52,sort,S02,E003,14,0
8135,P18135,2025-11-01 11:28:29,scan,S07,E012,11,0
8136,P18136,2025-11-01 13:17:14,scan,S05,E004,4,0
8137,P18137,2025-11-01 11:39:44,sort,S10,E001,10,0
8138,P18138,2025-11-01 17:24:25,scan,S03,E014,13,0
8139,P18139,2025-11-01 18:22:39,sort,S05,E013,11,0
8140,P18140,2025-11-01 11:18:14,scan,S01,E008,9,0
8141,P18141,2025-11-01 11:04:49,scan,S08,E015,11,0
8142,P18142,2025-11-01 15:55:29,scan,S03,E020,6,0
8143,P18143,2025-11-01 07:22:41,scan,S03,E015,16,0
8144,P18144,2025-11-01 18:41:06,scan,S07,E019,8,0
8145,P18145,2025-11-01 06:28:28,sort,S01,E018,13,0
8146,P18146,2025-11-01 20:40:29,scan,S02,E008,7,0
8147,P18147,2025-11-01 12:25:04,scan,S03,E009,9,0
8148,P18148,2025-11-01 12:40:22,sort,S09,E005,5,0
8149,P18149,2025-11-01 12:14:26,scan,S05,E002,15,0
8150,P18150,2025-11-01 06:46:26,scan,S04,E008,7,0
8151,P18151,2025-11-01 17:35:09,inbound,S04,E017,12,0
8152,P18152,2025-11-01 08:40:54,scan,S07,E019,11,0
8153,P18153,2025-11-01 19:12:26,scan,S04,E006,9,0
8154,P18154,2025-11-01 20:08:29,scan,S08,E010,13,0
8155,P18155,2025-11-01 17:06:56,scan,S04,E011,12,0
8156,P18156,2025-11-01 07:46:45,sort,S05,E001,11,0
8157,P18157,2025-11-01 21:11:54,scan,S08,E018,13,0
8158,P18158,2025-11-01 10:36:30,sort,S05,E016,7,0
8159,P18159,2025-11-01 08:14:20,scan,S04,E020,15,0
8160,P18160,2025-11-01 10:03:40,sort,S09,E001,12,0
8161,P18161,2025-11-01 15:22:37,sort,S08,E003,11,0
8162,P18162,2025-11-01 12:54:17,inbound,S08,E011,6,0
8163,P18163,2025-11-01 18:01:02,sort,S03,E019,3,0
8164,P18164,2025-11-01 11:44:35,inbound,S05,E002,14,0
8165,P18165,2025-11-01 09:25:58,scan,S03,E013,8,0
8166,P18166,2025-11-01 07:55:06,scan,S05,E007,4,0
8167,P18167,2025-11-01 13:18:38,scan,S04,E008,5,0
8168,P18168,2025-11-01 07:24:01,inbound,S08,E011,8,0
8169,P18169,2025-11-01 21:21:18,scan,S09,E003,8,0
8170,P18170,2025-11-01 17:18:57,scan,S01,E010,3,0
8171,P18171,2025-11-01 09:42:41,inbound,S09,E014,9,0
8172,P18172,2025-11-01 15:08:44,sort,S04,E018,17,0
8173,P18173,2025-11-01 17:05:28,scan,S03,E017,13,0
8174,P18174,2025-11-01 14:13:58,scan,S04,E004,5,0
8175,P18175,2025-11-01 19:37:24,scan,S01,E006,9,0
8176,P18176,2025-11-01 11:22:06,inbound,S08,E006,3,0
8177,P18177,2025-11-01 12:24:37,scan,S07,E012,11,0
8178,P18178,2025-11-01 12:42:06,inbound,S08,E010,9,0
8179,P18179,2025-11-01 15:28:01,scan,S06,E014,10,0
8180,P18180,2025-11-01 21:09:15,inbound,S09,E013,11,0
8181,P18181,2025-11-01 17:55:38,scan,S04,E018,3,0
8182,P18182,2025-11-01 11:08:55,inbound,S03,E006,11,0
8183,P18183,2025-11-01 19:23:10,inbound,S01,E008,15,0
8184,P18184,2025-11-01 15:48:47,sort,S07,E002,10,0
8185,P18185,2025-11-01 17:34:52,scan,S07,E020,3,0
8186,P18186,2025-11-01 07:02:41,scan,S08,E012,10,0
8187,P18187,2025-11-01 12:23:04,sort,S05,E001,7,0
8188,P18188,2025-11-01 11:59:00,scan,S06,E002,6,0
8189,P18189,2025-11-01 21:36:12,inbound,S06,E010,7,0
8190,P18190,2025-11-01 18:12:38,scan,S06,E006,11,0
8191,P18191,2025-11-01 06:24:11,scan,S05,E007,13,0
8192,P18192,2025-11-01 17:45:56,sort,S09,E015,5,0
8193,P18193,2025-11-01 14:47:57,sort,S06,E015,19,0
8194,P18194,2025-11-01 14:16:14,scan,S10,E008,10,0
8195,P18195,2025-11-01 18:23:49,scan,S10,E005,7,0
8196,P18196,2025-11-01 12:41:17,inbound,S09,E011,3,0
8197,P18197,2025-11-01 16:02:19,scan,S01,E017,6,0
8198,P18198,2025-11-01 06:44:37,sort,S10,E008,8,0
8199,P18199,2025-11-01 17:26:25,sort,S07,E018,12,0
8200,P18200,2025-11-01 12:04:30,inbound,S04,E009,19,0
8201,P18201,2025-11-01 16:49:04,inbound,S03,E019,6,0
8202,P18202,2025-11-01 06:07:00,scan,S06,E006,11,0
8203,P18203,2025-11-01 16:11:44,scan,S04,E016,7,0
8204,P18204,2025-11-01 16:08:31,scan,S10,E008,16,0
8205,P18205,2025-11-01 16:35:33,scan,S09,E003,3,0
8206,P18206,2025-11-01 16:45:03,sort,S08,E002,9,0
8207,P18207,2025-11-01 20:33:16,inbound,S04,E012,8,0
8208,P18208,2025-11-01 15:41:53,sort,S02,E015,5,0
8209,P18209,2025-11-01 15:37:43,dispatch,S08,E014,9,0
8210,P18210,2025-11-01 20:12:36,sort,S07,E019,14,0
8211,P18211,2025-11-01 11:29:10,scan,S06,E001,11,0
8212,P18212,2025-11-01 10:57:05,inbound,S02,E018,17,0
8213,P18213,2025-11-01 13:24:44,scan,S10,E019,7,0
8214,P18214,2025-11-01 08:41:21,scan,S07,E019,17,0
8215,P18215,2025-11-01 19:31:34,scan,S07,E020,10,0
8216,P18216,2025-11-01 17:07:07,sort,S04,E018,8,0
8217,P18217,2025-11-01 15:00:42,scan,S03,E004,17,0
8218,P18218,2025-11-01 19:17:39,scan,S08,E005,10,0
8219,P18219,2025-11-01 21:13:30,scan,S09,E020,10,0
8220,P18220,2025-11-01 16:41:55,sort,S02,E006,9,0
8221,P18221,2025-11-01 10:53:08,scan,S01,E014,7,0
8222,P18222,2025-11-01 11:17:48,scan,S09,E008,3,0
8223,P18223,2025-11-01 18:45:34,sort,S05,E010,10,0
8224,P18224,2025-11-01 10:06:11,scan,S06,E018,3,0
8225,P18225,2025-11-01 20:42:30,dispatch,S02,E006,7,0
8226,P18226,2025-11-01 07:56:17,scan,S08,E017,11,0
8227,P18227,2025-11-01 08:45:15,sort,S09,E005,3,0
8228,P18228,2025-11-01 17:56:56,scan,S02,E003,9,0
8229,P18229,2025-11-01 16:17:00,scan,S02,E017,4,0
8230,P18230,2025-11-01 13:05:15,scan,S06,E017,7,0
8231,P18231,2025-11-01 11:32:10,inbound,S06,E005,11,0
8232,P18232,2025-11-01 17:21:28,scan,S03,E006,14,0
8233,P18233,2025-11-01 11:12:09,scan,S08,E009,10,0
8234,P18234,2025-11-01 07:05:43,sort,S08,E017,10,0
8235,P18235,2025-11-01 09:23:26,sort,S09,E017,7,0
8236,P18236,2025-11-01 17:02:34,sort,S06,E003,11,0
8237,P18237,2025-11-01 08:37:28,inbound,S07,E020,3,0
8238,P18238,2025-11-01 12:02:38,inbound,S08,E003,9,0
8239,P18239,2025-11-01 17:37:24,scan,S03,E009,15,0
8240,P18240,2025-11-01 11:22:10,sort,S09,E009,9,0
8241,P18241,2025-11-01 07:48:00,sort,S02,E014,15,0
8242,P18242,2025-11-01 06:26:19,scan,S07,E005,9,0
8243,P18243,2025-11-01 12:46:40,inbound,S02,E013,6,0
8244,P18244,2025-11-01 13:57:03,scan,S07,E014,11,0
8245,P18245,2025-11-01 16:42:12,scan,S02,E006,13,1
8246,P18246,2025-11-01 07:15:08,scan,S06,E016,8,0
8247,P18247,2025-11-01 10:45:39,dispatch,S06,E012,10,0
8248,P18248,2025-11-01 20:13:52,scan,S09,E003,15,0
8249,P18249,2025-11-01 08:58:59,scan,S02,E018,8,0
8250,P18250,2025-11-01 08:21:11,inbound,S06,E003,12,0
8251,P18251,2025-11-01 13:46:12,sort,S05,E010,8,0
8252,P18252,2025-11-01 08:45:14,scan,S09,E010,8,0
8253,P18253,2025-11-01 16:21:11,scan,S09,E009,13,0
8254,P18254,2025-11-01 13:10:50,inbound,S10,E015,9,0
8255,P18255,2025-11-01 12:49:14,sort,S01,E015,8,0
8256,P18256,2025-11-01 17:07:51,scan,S09,E001,3,0
8257,P18257,2025-11-01 14:13:38,scan,S03,E003,7,0
8258,P18258,2025-11-01 07:51:26,scan,S03,E001,9,0
8259,P18259,2025-11-01 15:11:41,inbound,S02,E008,18,0
8260,P18260,2025-11-01 13:43:10,inbound,S09,E001,13,0
8261,P18261,2025-11-01 12:05:20,inbound,S02,E001,14,0
8262,P18262,2025-11-01 10:08:24,inbound,S07,E017,8,0
8263,P18263,2025-11-01 09:18:16,scan,S07,E002,10,0
8264,P18264,2025-11-01 13:22:35,scan,S01,E020,12,0
8265,P18265,2025-11-01 13:46:55,scan,S08,E010,3,0
8266,P18266,2025-11-01 13:43:40,scan,S08,E018,8,0
8267,P18267,2025-11-01 06:22:43,sort,S06,E013,3,0
8268,P18268,2025-11-01 13:56:03,scan,S09,E017,3,0
8269,P18269,2025-11-01 14:19:45,scan,S03,E015,6,0
8270,P18270,2025-11-01 14:34:59,scan,S08,E017,13,0
8271,P18271,2025-11-01 06:55:17,scan,S06,E015,15,1
8272,P18272,2025-11-01 11:10:06,inbound,S01,E020,3,0
8273,P18273,2025-11-01 15:02:59,sort,S04,E017,10,0
8274,P18274,2025-11-01 19:48:17,scan,S04,E013,4,0
8275,P18275,2025-11-01 18:29:38,sort,S10,E014,6,0
8276,P18276,2025-11-01 16:55:09,scan,S03,E006,6,1
8277,P18277,2025-11-01 09:14:28,dispatch,S08,E014,13,0
8278,P18278,2025-11-01 10:54:12,scan,S03,E001,7,0
8279,P18279,2025-11-01 07:45:53,inbound,S01,E015,7,0
8280,P18280,2025-11-01 06:36:23,scan,S08,E008,10,0
8281,P18281,2025-11-01 11:51:19,dispatch,S05,E020,13,0
8282,P18282,2025-11-01 18:58:13,inbound,S10,E012,4,0
8283,P18283,2025-11-01 15:00:25,scan,S02,E015,13,0
8284,P18284,2025-11-01 18:39:16,scan,S04,E001,4,0
8285,P18285,2025-11-01 12:47:41,scan,S04,E011,8,0
8286,P18286,2025-11-01 06:34:59,inbound,S06,E005,8,0
8287,P18287,2025-11-01 07:55:00,scan,S05,E020,16,0
8288,P18288,2025-11-01 07:12:24,inbound,S06,E019,12,0
8289,P18289,2025-11-01 10:54:10,scan,S05,E014,3,0
8290,P18290,2025-11-01 07:04:57,inbound,S08,E011,5,0
8291,P18291,2025-11-01 18:57:36,sort,S02,E012,14,0
8292,P18292,2025-11-01 17:52:44,scan,S10,E008,14,0
8293,P18293,2025-11-01 11:23:08,sort,S09,E005,3,0
8294,P18294,2025-11-01 08:38:54,scan,S03,E002,12,0
8295,P18295,2025-11-01 13:47:29,scan,S10,E002,10,0
8296,P18296,2025-11-01 17:45:35,scan,S04,E003,9,0
8297,P18297,2025-11-01 16:23:39,scan,S02,E019,7,0
8298,P18298,2025-11-01 13:08:08,inbound,S06,E011,17,0
8299,P18299,2025-11-01 12:06:44,dispatch,S09,E013,14,0
8300,P18300,2025-11-01 08:59:49,sort,S10,E003,9,0
8301,P18301,2025-11-01 18:57:44,dispatch,S01,E009,8,0
8302,P18302,2025-11-01 20:34:45,sort,S03,E005,10,0
8303,P18303,2025-11-01 20:41:01,sort,S02,E004,7,0
8304,P18304,2025-11-01 19:33:44,scan,S07,E017,8,0
8305,P18305,2025-11-01 19:55:51,scan,S06,E004,7,0
8306,P18306,2025-11-01 12:45:44,scan,S07,E014,13,0
8307,P18307,2025-11-01 10:32:27,scan,S10,E014,7,0
8308,P18308,2025-11-01 14:36:56,scan,S10,E015,12,0
8309,P18309,2025-11-01 06:55:04,scan,S04,E012,12,0
8310,P18310,2025-11-01 10:31:49,inbound,S05,E004,12,0
8311,P18311,2025-11-01 06:29:55,inbound,S09,E002,16,0
8312,P18312,2025-11-01 19:36:41,sort,S05,E012,16,0
8313,P18313,2025-11-01 11:13:23,scan,S02,E017,10,0
8314,P18314,2025-11-01 08:23:31,scan,S03,E001,14,0
8315,P18315,2025-11-01 06:27:54,dispatch,S07,E006,15,0
8316,P18316,2025-11-01 19:19:57,inbound,S01,E010,11,0
8317,P18317,2025-11-01 07:23:57,scan,S06,E002,7,0
8318,P18318,2025-11-01 09:50:26,sort,S03,E010,11,0
8319,P18319,2025-11-01 18:09:47,sort,S03,E002,13,0
8320,P18320,2025-11-01 07:52:30,scan,S05,E010,12,0
8321,P18321,2025-11-01 10:08:24,sort,S03,E002,20,0
8322,P18322,2025-11-01 17:02:11,scan,S03,E006,7,0
8323,P18323,2025-11-01 16:06:05,sort,S05,E007,3,0
8324,P18324,2025-11-01 07:04:35,inbound,S01,E016,7,0
8325,P18325,2025-11-01 08:03:10,scan,S07,E001,7,0
8326,P18326,2025-11-01 17:33:02,scan,S01,E007,9,0
8327,P18327,2025-11-01 19:25:09,sort,S02,E019,10,0
8328,P18328,2025-11-01 20:11:34,inbound,S09,E010,8,1
8329,P18329,2025-11-01 13:53:05,scan,S05,E015,9,0
8330,P18330,2025-11-01 06:55:39,inbound,S04,E010,9,0
8331,P18331,2025-11-01 21:21:04,sort,S08,E017,5,0
8332,P18332,2025-11-01 12:42:35,scan,S07,E008,13,0
8333,P18333,2025-11-01 06:33:43,scan,S09,E008,9,0
8334,P18334,2025-11-01 11:16:22,sort,S08,E020,10,0
8335,P18335,2025-11-01 17:49:27,scan,S02,E006,11,0
8336,P18336,2025-11-01 13:20:57,scan,S07,E009,6,0
8337,P18337,2025-11-01 18:13:06,scan,S05,E018,17,0
8338,P18338,2025-11-01 17:22:04,scan,S09,E010,9,0
8339,P18339,2025-11-01 17:31:23,inbound,S04,E010,3,0
8340,P18340,2025-11-01 11:35:32,dispatch,S03,E004,11,0
8341,P18341,2025-11-01 18:12:00,scan,S05,E005,15,0
8342,P18342,2025-11-01 09:41:41,scan,S01,E016,17,0
8343,P18343,2025-11-01 15:17:12,sort,S03,E014,21,0
8344,P18344,2025-11-01 16:13:11,dispatch,S02,E019,14,0
8345,P18345,2025-11-01 20:43:33,sort,S09,E015,15,0
8346,P18346,2025-11-01 11:52:59,dispatch,S05,E019,14,0
8347,P18347,2025-11-01 08:51:54,inbound,S02,E004,7,0
8348,P18348,2025-11-01 20:03:33,inbound,S05,E004,16,0
8349,P18349,2025-11-01 16:25:34,inbound,S08,E009,19,0
8350,P18350,2025-11-01 11:37:26,sort,S09,E013,10,0
8351,P18351,2025-11-01 06:32:41,scan,S10,E010,18,0
8352,P18352,2025-11-01 09:45:23,scan,S03,E016,14,0
8353,P18353,2025-11-01 07:45:59,scan,S07,E013,11,0
8354,P18354,2025-11-01 14:24:03,sort,S01,E019,12,0
8355,P18355,2025-11-01 19:51:35,scan,S03,E015,5,0
8356,P18356,2025-11-01 18:23:23,scan,S05,E005,7,1
8357,P18357,2025-11-01 09:38:48,sort,S08,E020,8,0
8358,P18358,2025-11-01 12:03:58,scan,S10,E005,5,0
8359,P18359,2025-11-01 19:07:42,scan,S09,E018,7,0
8360,P18360,2025-11-01 09:29:34,sort,S05,E009,18,0
8361,P18361,2025-11-01 19:07:45,inbound,S04,E001,8,0
8362,P18362,2025-11-01 09:50:25,scan,S06,E004,15,0
8363,P18363,2025-11-01 19:11:08,scan,S08,E010,12,0
8364,P18364,2025-11-01 18:12:54,sort,S06,E005,12,0
8365,P18365,2025-11-01 18:29:15,scan,S01,E011,14,0
8366,P18366,2025-11-01 17:04:55,scan,S06,E014,12,0
8367,P18367,2025-11-01 12:27:30,inbound,S09,E018,11,0
8368,P18368,2025-11-01 20:44:40,sort,S10,E020,8,0
8369,P18369,2025-11-01 11:35:12,sort,S03,E015,13,0
8370,P18370,2025-11-01 07:14:15,sort,S09,E011,9,0
8371,P18371,2025-11-01 18:20:33,sort,S07,E019,6,0
8372,P18372,2025-11-01 20:40:47,sort,S03,E009,9,0
8373,P18373,2025-11-01 20:54:57,scan,S06,E016,18,0
8374,P18374,2025-11-01 06:23:50,inbound,S05,E020,9,0
8375,P18375,2025-11-01 16:31:45,inbound,S10,E019,12,0
8376,P18376,2025-11-01 14:05:12,sort,S02,E003,8,0
8377,P18377,2025-11-01 09:33:21,sort,S09,E014,9,0
8378,P18378,2025-11-01 21:06:26,sort,S05,E018,3,0
8379,P18379,2025-11-01 07:27:36,sort,S03,E002,9,0
8380,P18380,2025-11-01 08:54:49,scan,S05,E012,8,0
8381,P18381,2025-11-01 19:42:24,scan,S07,E009,6,0
8382,P18382,2025-11-01 18:22:23,dispatch,S06,E004,5,0
8383,P18383,2025-11-01 19:06:09,sort,S08,E010,3,0
8384,P18384,2025-11-01 17:32:06,scan,S05,E015,13,0
8385,P18385,2025-11-01 20:49:27,scan,S04,E016,16,0
8386,P18386,2025-11-01 19:48:25,sort,S01,E019,7,0
8387,P18387,2025-11-01 07:42:12,scan,S02,E006,10,0
8388,P18388,2025-11-01 17:56:00,dispatch,S01,E009,7,0
8389,P18389,2025-11-01 19:05:44,inbound,S06,E001,6,0
8390,P18390,2025-11-01 08:09:47,sort,S07,E001,13,0
8391,P18391,2025-11-01 21:20:17,scan,S04,E017,9,0
8392,P18392,2025-11-01 08:50:26,scan,S01,E014,3,0
8393,P18393,2025-11-01 10:02:45,scan,S05,E020,12,0
8394,P18394,2025-11-01 07:43:03,inbound,S04,E005,6,0
8395,P18395,2025-11-01 06:38:02,dispatch,S06,E017,4,0
8396,P18396,2025-11-01 09:13:50,sort,S06,E003,17,0
8397,P18397,2025-11-01 11:48:22,sort,S01,E018,6,0
8398,P18398,2025-11-01 08:51:43,sort,S06,E011,11,0
8399,P18399,2025-11-01 06:39:02,sort,S08,E001,18,0
8400,P18400,2025-11-01 11:33:54,scan,S06,E020,9,0
8401,P18401,2025-11-01 13:09:55,scan,S06,E019,13,0
8402,P18402,2025-11-01 08:45:27,scan,S08,E008,8,0
8403,P18403,2025-11-01 12:15:41,sort,S04,E008,8,0
8404,P18404,2025-11-01 19:09:29,sort,S02,E009,8,0
8405,P18405,2025-11-01 10:11:47,scan,S01,E012,7,0
8406,P18406,2025-11-01 08:09:30,scan,S08,E007,12,0
8407,P18407,2025-11-01 18:09:06,inbound,S02,E009,10,0
8408,P18408,2025-11-01 09:40:15,scan,S06,E016,5,0
8409,P18409,2025-11-01 13:43:47,scan,S05,E003,4,0
8410,P18410,2025-11-01 07:42:32,sort,S08,E012,10,0
8411,P18411,2025-11-01 11:22:41,scan,S04,E008,8,0
8412,P18412,2025-11-01 07:30:40,sort,S06,E013,10,0
8413,P18413,2025-11-01 21:36:43,dispatch,S06,E016,11,0
8414,P18414,2025-11-01 16:44:39,sort,S01,E008,13,0
8415,P18415,2025-11-01 19:16:09,sort,S03,E014,14,0
8416,P18416,2025-11-01 19:28:00,scan,S06,E009,12,0
8417,P18417,2025-11-01 16:01:11,scan,S02,E001,7,0
8418,P18418,2025-11-01 12:38:20,inbound,S03,E014,6,0
8419,P18419,2025-11-01 15:10:57,scan,S06,E017,9,0
8420,P18420,2025-11-01 12:09:09,sort,S05,E005,7,0
8421,P18421,2025-11-01 09:54:18,scan,S09,E020,14,0
8422,P18422,2025-11-01 11:24:28,sort,S08,E005,15,1
8423,P18423,2025-11-01 18:33:55,dispatch,S05,E007,14,1
8424,P18424,2025-11-01 14:18:59,sort,S10,E003,7,0
8425,P18425,2025-11-01 12:27:34,scan,S03,E017,18,0
8426,P18426,2025-11-01 14:06:42,inbound,S08,E019,19,0
8427,P18427,2025-11-01 07:52:43,sort,S05,E009,3,0
8428,P18428,2025-11-01 07:56:47,inbound,S09,E001,13,0
8429,P18429,2025-11-01 14:45:49,scan,S06,E010,12,0
8430,P18430,2025-11-01 08:17:39,scan,S09,E013,12,0
8431,P18431,2025-11-01 06:29:28,inbound,S03,E004,11,0
8432,P18432,2025-11-01 19:05:54,scan,S08,E007,10,0
8433,P18433,2025-11-01 20:49:50,sort,S01,E002,19,0
8434,P18434,2025-11-01 17:57:29,scan,S04,E020,11,1
8435,P18435,2025-11-01 13:47:52,scan,S07,E020,10,0
8436,P18436,2025-11-01 10:30:52,scan,S05,E013,12,1
8437,P18437,2025-11-01 16:43:17,sort,S06,E011,18,0
8438,P18438,2025-11-01 09:53:56,inbound,S03,E016,10,0
8439,P18439,2025-11-01 21:16:28,sort,S08,E001,12,0
8440,P18440,2025-11-01 13:35:02,scan,S10,E011,6,0
8441,P18441,2025-11-01 14:50:17,sort,S01,E020,12,0
8442,P18442,2025-11-01 19:38:49,dispatch,S08,E005,6,0
8443,P18443,2025-11-01 14:43:47,scan,S07,E010,9,0
8444,P18444,2025-11-01 17:05:03,scan,S10,E017,12,0
8445,P18445,2025-11-01 11:20:20,scan,S08,E011,16,0
8446,P18446,2025-11-01 10:09:00,sort,S02,E001,7,0
8447,P18447,2025-11-01 14:46:37,scan,S02,E013,8,0
8448,P18448,2025-11-01 21:11:06,scan,S01,E018,8,0
8449,P18449,2025-11-01 08:32:44,sort,S05,E018,11,0
8450,P18450,2025-11-01 15:54:42,scan,S04,E003,3,0
8451,P18451,2025-11-01 06:12:06,scan,S05,E017,18,0
8452,P18452,2025-11-01 17:57:09,scan,S04,E015,9,0
